"Generation" "SexRatio" "Females" "Males" "LinkageGroup" "Origin" "Haplotype" "SPY" "SPA" "AY" "AA" "BY" "BA" "RY" "RA" "MaleDeterminer"
53200 0.50020727177347 0.392847498532164 0.00448004554837664 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53200 0.50020727177347 0 0.0834048382851861 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53200 0.50020727177347 0 0.411103281933899 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.00666796546225942 0.0082607973796902 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.0362576347959095 0.044918536007499 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.072065528538747 0.0705134706542795 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.384801603300005 0.376514463861611 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.00802873070691303 0.00803684614223656 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.0451105566732746 0.0451493610189969 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.0684419591583185 0.0684982899971399 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.378211485558414 0.378522770744706 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.109695314585524 0.109840106684952 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.390097417511397 0.390367161218127 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.106948463970086 0.00120861588838715 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0.392844268126834 0.00444131803184069 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0 0.0834156569274258 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53300 0.500207267903079 0 0.411141677055426 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.00664571225046865 0.00822560273488465 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.0361345235081685 0.0447245568313204 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.072086998421978 0.0705481909043713 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.384925501776953 0.376708913571856 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.00799449024715899 0.0080025619918952 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.0449157792890374 0.0449544187965052 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.0684757400120244 0.068532100540611 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.378406726409347 0.378718182713421 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.109698548393876 0.109843352517578 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.390094187563693 0.390363911524854 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.106951656687416 0.00119825787583025 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0.392841079270152 0.00440308126726782 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0 0.0834263386279019 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53400 0.500207264042432 0 0.411179586271432 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.00662359540781286 0.00819069886845203 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.0360121816929923 0.0445321980914304 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.0721083451784651 0.0705826284709464 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.385048617528705 0.376901734761196 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.00796053292931656 0.00796856144027395 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.0447226288239665 0.0447611047738213 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.068509245584335 0.0685656355538446 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.378600332470357 0.378911958424085 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.109701740819585 0.109846556789227 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.39009099898839 0.390360703402797 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.10695480854432 0.00118802979704646 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0.392837931263656 0.00436532712369772 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0 0.0834368856499146 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53500 0.500207260192025 0 0.411217017621366 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.00660161382502161 0.00815608226099117 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.0358906029390874 0.0443414400216405 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.0721295696419602 0.0706167867033686 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.385170957241599 0.377092947366331 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.0079268553238425 0.00793484105092169 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.0445310854340783 0.0445693990934249 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.0685424791394477 0.0685988983040706 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.3787923237503 0.379104117903914 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.109704892554938 0.109849720195543 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.390087851092731 0.390357536156788 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.106957920224374 0.00117792952447843 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0.392834823423295 0.00432804763559553 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0 0.0834473002109006 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53600 0.500207256352331 0 0.411253978981357 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.00657976640227303 0.0081217494487531 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.0357697808917321 0.0441522631694243 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.072150672643548 0.0706506688995745 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.385292527538645 0.37728257100605 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.00789345405545906 0.0079013974417868 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.0443411295902829 0.0443792822128554 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.0685754438914069 0.0686318920083171 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.378982719939049 0.379294680860843 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.109708004277999 0.109852843417874 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.390084743198199 0.390354409105928 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.106960992397113 0.00116795497326623 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0.392831755079085 0.00429123499888066 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0 0.0834575844835271 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53700 0.500207252523802 0 0.411290478068128 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.00655805204915918 0.00808769702256138 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.0356497092525344 0.0439646483898452 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.0721716550114888 0.070684278307032 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.385413334979952 0.377470624987427 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.00786032580210071 0.00786822728416079 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.044152742072288 0.0441907348986145 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.068608143005039 0.0686646198343481 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.379171540413707 0.379483666689742 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.109711076652961 0.109855927123621 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.390081674640173 0.390351321583245 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.106964025718374 0.00115810410023855 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0.39282872557476 0.00425488156706518 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0 0.0834677405967573 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53800 0.500207248706866 0 0.411326522442805 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.00653646968464901 0.00805392162675698 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.0355303817791748 0.0437785768396213 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.0721925175710701 0.0707176181236792 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.385533386063177 0.377657128311872 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.00782746729388476 0.00783532730164584 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.0439659039626398 0.0440037382202045 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.0686405795968687 0.0686970849015794 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.379358804244678 0.379671094478499 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.109714110330478 0.109858971966572 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.390078644767593 0.390348272935358 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.106967020830626 0.00114837490293109 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0.392825734267445 0.00421897984749804 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0 0.0834777706368856 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
53900 0.500207244901929 0 0.411362119514614 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.00651501823704894 0.00802041995816723 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.0354117922851368 0.0435940299713247 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.0722132611444648 0.0707506914988414 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.38565268722397 0.377842099681046 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.00779487531210557 0.00780269426914603 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.0437805966408994 0.0438182735443033 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.0686727567360138 0.0687292902819749 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.379544530201602 0.379856983013955 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.109717105947988 0.109861978587233 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.390075652942632 0.390345262522146 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.106969978363288 0.00113876541863148 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0.392822780527333 0.00418352249771213 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0 0.0834876766485457 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54000 0.500207241109379 0 0.41139727654449 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.00649369664396147 0.0079871887650983 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.0352939346394258 0.0434109895277109 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.0722338865505994 0.0707835015341303 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.385771244836429 0.378025557502645 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.00776254668825155 0.00777032501188153 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.0435968017779495 0.043634322529069 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.068704677445062 0.0687612390009241 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.379728736759153 0.38004135078771 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.109720064130036 0.109864947613145 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.39007269854038 0.390342289716439 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.106972898933046 0.00112927372344979 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0.392819863737369 0.00414850232187086 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0 0.0834974606356907 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54100 0.500207237329584 0 0.411432000648573 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.0064725038522416 0.00795422484635042 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.0351768027662758 0.0432294375361761 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.0722543946050281 0.0708160512843217 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.385889065213563 0.378207519896043 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.00773047830304452 0.00773821640442511 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.04341450133043 0.0434518671185733 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.0687363447009286 0.0687929340381004 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.379911442102705 0.380224216001793 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.109722985488574 0.109867879659193 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.390069780948534 0.390339353903699 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.106975783144157 0.00111989793141399 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0.392816983292951 0.00411391226731137 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0 0.0835071245625473 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54200 0.500207233562892 0 0.411466298801619 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.00645143881795143 0.00792152505025521 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.0350603906448459 0.043049356303338 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.0722747861198142 0.0708483437582154 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.386006154607756 0.378388004697824 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.00769866708550063 0.00770636536976028 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.0432336775352966 0.0432708895373589 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.0687677614356942 0.0688243783283004 "XY" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.380092664133876 0.380405596574213 "XY" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.109725870623268 0.109870775327906 "A" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.3900668995671 0.390336454481726 "A" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0 0 "A" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0 0 "A" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.106978631588742 0.00111063619358953 "A" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0.392814138601626 0.00407974542118112 "A" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0 0.0835166703545437 "A" "Paternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54300 0.500207229809632 0 0.411500177840318 "A" "Paternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54400 0.50020722607012 0.00643050050631301 0.00788908627373488 "XY" "Maternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54400 0.50020722607012 0.0349446923089073 0.0428707284097371 "XY" "Maternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54400 0.50020722607012 0.0722950619034201 0.0708803819194779 "XY" "Maternal" "10" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54400 0.50020722607012 0.38612251921124 0.37856702946717 "XY" "Maternal" "11" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54400 0.50020722607012 0.0076671100120125 0.00767476887836088 "XY" "Paternal" "00" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
54400 0.50020722607012 0.0430543129045022 0.0430913722851181 "XY" "Paternal" "01" 0.01 0.01 -0.5 -0.5 2.95 2.95 0.05 0.05 0
